984,0.25678,0.15144,0.01443
985,0.25689,0.15076,0.01451
986,0.25696,0.15057,0.01456
987,0.25693,0.1508,0.01453
988,0.25702,0.151,0.01452
989,0.25723,0.15089,0.01456
990,0.25711,0.15085,0.01452
991,0.25723,0.15026,0.01469
992,0.25735,0.15006,0.01479
993,0.2574,0.15026,0.01473
994,0.25769,0.14966,0.01479
995,0.25762,0.15017,0.0147
996,0.25727,0.15095,0.01455
997,0.25714,0.15088,0.01454
998,0.25761,0.1497,0.01475
999,0.25734,0.15073,0.01452
1000,0.25734,0.15108,0.01447
1001,0.25734,0.15108,0.01447
1002,0.25738,0.151,0.01448
1003,0.2574,0.15098,0.01448
1004,0.25744,0.15097,0.01448
1005,0.25746,0.15099,0.01448
1006,0.25748,0.15101,0.01447
1007,0.25752,0.15105,0.01445
1008,0.25755,0.15107,0.01444
1009,0.25754,0.15114,0.01442
1010,0.25759,0.15112,0.01441
1011,0.25768,0.15099,0.01445
1012,0.25772,0.15096,0.01445
1013,0.25776,0.1509,0.01444
1014,0.25779,0.15088,0.01444
1015,0.25779,0.15096,0.01442
1016,0.25776,0.15105,0.01439
1017,0.2578,0.15104,0.0144
1018,0.25785,0.15098,0.01441
1019,0.25787,0.15096,0.0144
1020,0.25788,0.15087,0.0144
1021,0.2579,0.15089,0.01438
1022,0.2579,0.15104,0.01435
1023,0.25792,0.15104,0.01433
1024,0.25794,0.15101,0.01429
1025,0.25797,0.15098,0.01428
1026,0.25802,0.15081,0.01429
1027,0.25805,0.15077,0.01429
1028,0.25806,0.15081,0.01429
1029,0.25809,0.15087,0.0143
1030,0.25812,0.15088,0.01431
1031,0.25815,0.1508,0.01432
1032,0.25822,0.15072,0.01432
1033,0.25826,0.15066,0.01432
1034,0.25828,0.15064,0.01432
1035,0.25829,0.15072,0.0143
1036,0.2583,0.15074,0.01428
1037,0.25831,0.15076,0.01428
1038,0.25831,0.15076,0.01426
1039,0.2583,0.15076,0.01423
1040,0.25831,0.15076,0.01421
1041,0.25832,0.15074,0.0142
1042,0.25833,0.15073,0.01419
1043,0.25837,0.15073,0.01419
1044,0.25842,0.15074,0.01419
1045,0.25845,0.15068,0.0142
1046,0.25846,0.15068,0.01418
1047,0.25846,0.15076,0.01417
1048,0.25848,0.15072,0.01418
1049,0.25851,0.15069,0.01417
1050,0.25856,0.15066,0.01417
1051,0.25858,0.15067,0.01416
1052,0.25861,0.15063,0.01414
1053,0.25863,0.15066,0.01413
1054,0.2586,0.15085,0.01409
1055,0.25861,0.15091,0.01408
1056,0.25865,0.15087,0.01408
1057,0.2587,0.15095,0.01407
1058,0.25876,0.15098,0.01409
1059,0.25884,0.15092,0.01413
1060,0.2589,0.15097,0.01413
1061,0.2589,0.151,0.01412
1062,0.2589,0.151,0.01409
1063,0.25889,0.15101,0.01406
1064,0.2589,0.15105,0.01404
1065,0.2589,0.15107,0.01403
1066,0.25894,0.15109,0.01402
1067,0.25902,0.15117,0.01404
1068,0.25905,0.15119,0.01403
1069,0.25909,0.15115,0.01402
1070,0.25911,0.15115,0.014
1071,0.25909,0.15118,0.01397
1072,0.25909,0.15112,0.01395
1073,0.25915,0.15108,0.01396
1074,0.25922,0.15104,0.01398
1075,0.25931,0.15096,0.01401
1076,0.25939,0.15101,0.01401
1077,0.25939,0.1511,0.01398
1078,0.25941,0.15115,0.01395
1079,0.25942,0.15128,0.01392
1080,0.25944,0.15131,0.0139
1081,0.25947,0.15136,0.01388
1082,0.25952,0.15141,0.01388
1083,0.25957,0.15145,0.01387
1084,0.25961,0.15149,0.01386
1085,0.25965,0.15151,0.01385
1086,0.25971,0.15152,0.01383
1087,0.25975,0.15148,0.01382
1088,0.25981,0.15144,0.01382
1089,0.25987,0.15141,0.01382
1090,0.2599,0.15143,0.01381
1091,0.25997,0.15149,0.0138
1092,0.26004,0.15165,0.01379
1093,0.26007,0.15183,0.01376
1094,0.26013,0.15197,0.01374
1095,0.26018,0.1521,0.01371
1096,0.26024,0.15223,0.01369
1097,0.2603,0.15228,0.01368
1098,0.26037,0.15239,0.01366
1099,0.26045,0.1525,0.01366
1100,0.26051,0.15266,0.01365
1101,0.26057,0.15282,0.01362
1102,0.26065,0.15297,0.0136
1103,0.26075,0.15315,0.01358
